Education_Level,Income_Category,Card_Category,Months_on_book,amt,latitude,longitude,is_fraud,age,trans_hour,trans_day_of_week,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,business_type_Big Box Retail,business_type_E-commerce,business_type_Electronics,business_type_Food & Beverage,business_type_Gas Station,business_type_Grocery,business_type_Pharmacy/Retail,business_type_Subscription,business_type_Transportation
5,1,0,63,155.33,47.7504,-76.3941,0,78,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,1,0,63,25.34,50.8521,-115.616,0,78,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,1,0,63,47.36,47.9717,-112.6241,0,78,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,4,0,118,13.43,45.0029,-70.1872,0,31,15,5,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4,0,118,88.27,52.0966,-105.5628,0,31,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0
1,4,0,118,38.47,49.1052,-93.1842,0,31,6,5,0,0,1,0,1,0,0,0,0,0,0,0,0
1,4,0,118,61.52,53.6767,-97.3015,0,31,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4,0,118,69.42,52.3603,-81.6091,0,31,20,4,0,0,1,0,0,0,0,0,0,0,1,0,0
-1,2,2,103,22.83,44.6593,-73.1512,0,64,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
-1,2,2,103,83.25,44.9446,-97.8435,0,64,11,6,0,0,0,1,0,0,0,0,0,1,0,0,0
-1,2,2,103,23.31,46.8393,-71.8647,0,64,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0
-1,2,2,103,78.42,53.9944,-73.4944,0,64,12,5,0,0,0,1,0,0,0,0,1,0,0,0,0
-1,2,0,21,48.98,50.1217,-60.1673,0,51,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0
-1,2,0,21,6.3,43.698,-82.9967,1,51,20,5,0,0,0,1,0,0,0,0,0,0,0,1,0
-1,2,0,21,143.86,49.912,-83.7765,0,51,13,5,0,0,0,1,0,0,0,0,1,0,0,0,0
-1,2,0,21,35.95,49.9936,-99.2952,0,51,7,4,0,0,0,1,0,0,1,0,0,0,0,0,0
-1,2,0,21,18.28,52.3192,-102.7755,0,51,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,4,1,64,48.78,46.1317,-78.7409,0,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-1,4,1,64,19.51,52.9779,-84.4716,0,41,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,4,1,64,298.66,50.6183,-98.2645,0,41,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-1,0,84,32.64,47.25,-79.7434,0,71,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,-1,0,84,88.05,53.9162,-74.3898,0,71,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-1,0,84,50.74,44.1303,-67.6152,0,71,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0
2,-1,1,119,75.24,47.2883,-80.1682,0,76,21,3,1,0,0,0,0,0,1,0,0,0,0,0,0
2,-1,1,119,91.43,50.978,-88.243,0,75,23,5,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,0,103,15.17,44.8745,-61.1354,0,28,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0
4,4,0,103,60.49,46.453,-81.4573,0,28,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,0,103,139.44,46.3251,-103.1083,0,28,13,2,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,0,103,237.79,48.7608,-75.3658,0,28,21,2,1,0,0,0,0,1,0,0,0,0,0,0,0
4,4,0,103,31.27,44.9302,-87.0501,0,28,16,5,1,0,0,0,1,0,0,0,0,0,0,0,0
4,4,0,103,104.08,53.6254,-98.8363,0,28,17,5,1,0,0,0,0,0,0,0,0,0,1,0,0
4,4,0,103,256.25,45.6888,-96.4237,0,28,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
-1,4,0,45,48.23,51.1558,-76.4128,0,74,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1,4,0,45,27.67,48.444,-114.8657,0,74,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-1,4,0,45,58.87,45.8993,-115.1121,0,74,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,4,0,45,92.21,50.9744,-77.8692,0,74,12,4,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,4,0,45,209.63,52.3374,-69.8201,0,74,21,3,0,0,1,0,0,0,0,0,1,0,0,0,0
2,-1,0,12,39.34,44.7807,-106.9809,0,71,16,6,0,1,0,0,0,0,0,0,0,0,1,0,0
2,-1,0,12,65.58,52.673,-114.8981,0,71,17,5,0,1,0,0,0,0,0,0,1,0,0,0,0
2,-1,0,12,117.84,53.3104,-120.5382,0,71,10,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-1,0,12,21.6,49.6163,-105.2604,0,71,15,3,0,1,0,0,0,0,0,0,0,0,1,0,0
2,-1,0,12,104.17,49.0762,-119.7151,0,71,22,4,0,1,0,0,0,0,0,0,0,0,1,0,0
5,4,1,33,121.65,53.2192,-79.2586,0,17,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0
5,4,1,33,47.56,52.8631,-71.3041,0,17,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0
5,4,1,33,70.93,46.8256,-71.1709,0,17,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,0,0,101,69.14,54.0249,-97.9707,0,54,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0
5,0,0,101,113.12,45.7538,-76.1512,0,54,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,101,78.08,44.134,-98.4041,0,54,17,5,1,0,0,0,0,0,0,0,0,1,0,0,0
5,0,0,101,73.82,43.9872,-105.4438,0,54,21,3,1,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,101,43.89,47.9372,-67.8146,0,54,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,-1,2,46,85.31,44.7348,-96.281,0,30,13,2,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1,2,46,29.91,45.979,-108.6149,0,30,19,5,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-1,2,46,76.56,45.9855,-91.2796,0,30,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5,2,1,42,123.69,43.5259,-77.5376,0,62,19,4,0,1,0,0,0,0,0,1,0,0,0,0,0
5,2,1,42,15.42,50.9969,-103.2316,0,62,19,6,0,1,0,0,1,0,0,0,0,0,0,0,0
5,2,1,42,71.43,47.6424,-76.8713,0,62,17,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2,4,2,60,95.25,48.6191,-94.2496,0,69,20,2,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,2,60,146.49,49.654,-106.7151,0,69,10,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,2,60,76.04,44.6674,-65.9989,0,69,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,2,60,49.07,46.7478,-102.1574,0,69,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,2,60,121.73,51.1168,-99.8069,0,69,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0
2,4,2,60,33.55,50.7363,-70.8138,0,69,10,4,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,2,60,107.85,47.7158,-90.2917,0,69,21,3,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,2,60,5.38,44.8412,-118.3466,0,69,22,3,0,0,1,0,0,0,0,1,0,0,0,0,0
3,4,0,17,7.88,43.3649,-62.5992,1,39,18,2,1,0,0,0,0,0,0,0,1,0,0,0,0
3,4,0,17,63.07,54.8934,-83.1822,0,39,20,3,1,0,0,0,0,0,0,0,0,1,0,0,0
3,0,2,89,30.56,54.426,-82.0156,0,22,11,3,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,2,89,60.16,52.8856,-115.3329,0,22,10,5,0,0,0,1,0,0,0,0,1,0,0,0,0
3,0,2,89,61.92,49.8919,-67.5509,0,22,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0
-1,2,1,119,49.21,43.9274,-109.111,0,29,23,4,1,0,0,0,0,0,0,0,0,0,1,0,0
-1,2,1,119,27.45,48.3498,-76.4896,0,29,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0
0,3,0,59,21.26,48.1853,-90.7589,0,52,19,5,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,0,59,78.56,43.4091,-91.5547,0,52,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,3,0,59,39.94,54.2885,-62.3475,0,52,11,2,0,0,0,1,0,0,0,0,1,0,0,0,0
0,3,0,59,13.25,44.5287,-76.558,0,52,7,4,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3,0,59,99.71,44.2964,-74.7517,0,52,18,4,0,0,0,1,0,0,0,0,0,0,1,0,0
4,1,0,48,11.35,49.8039,-67.6459,0,17,16,5,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,48,76.17,50.2708,-94.9509,0,17,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,3,2,15,95.07,45.7281,-81.0008,0,64,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,3,2,15,119.89,50.8919,-106.8665,0,64,10,5,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,2,15,73.73,54.7009,-99.3716,0,64,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0
0,3,2,15,41.5,44.0317,-78.0001,0,64,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0,3,2,15,54.92,53.2543,-88.4294,0,64,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,2,15,19.27,53.6187,-74.3979,0,64,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,2,15,49.08,50.4706,-65.7356,0,64,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0
0,3,2,15,15.17,44.7627,-87.1787,0,64,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0,35,237.09,49.5421,-87.9152,0,61,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,2,0,35,201.81,53.5137,-119.187,0,61,16,6,1,0,0,0,0,0,0,0,0,0,0,1,0
3,2,0,35,84.98,45.8992,-87.7517,0,61,9,5,1,0,0,0,0,0,0,0,0,0,1,0,0
3,2,0,35,36.5,44.8508,-100.651,0,61,9,3,1,0,0,0,0,0,1,0,0,0,0,0,0
3,2,0,35,98.52,46.4475,-114.3248,0,61,22,4,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,1,1,119,68.72,47.5258,-110.5048,0,31,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0
-1,1,1,119,76.96,47.4695,-84.0566,0,31,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0
4,2,0,113,182.64,49.811,-102.0149,0,67,7,3,0,1,0,0,0,0,0,0,0,0,1,0,0
4,2,0,113,66.24,51.6178,-77.604,0,67,10,5,0,1,0,0,0,0,1,0,0,0,0,0,0
4,2,0,113,67.01,46.5019,-122.6802,0,67,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,3,0,56,52.92,51.6098,-93.1221,0,34,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0
4,3,0,56,19.96,44.8509,-62.6684,0,35,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0
4,3,0,56,892.05,44.1588,-88.4528,1,34,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,3,0,56,34.92,50.264,-107.4699,0,34,8,6,0,1,0,0,0,0,0,0,0,0,0,0,1
4,3,0,56,76.77,49.3625,-92.0091,0,34,21,3,0,1,0,0,0,0,0,0,0,0,1,0,0
4,3,0,56,67.19,46.894,-114.4013,0,34,16,2,0,1,0,0,1,0,0,0,0,0,0,0,0
4,3,0,56,177.43,45.1281,-107.3029,0,34,14,3,0,1,0,0,0,0,0,1,0,0,0,0,0
4,3,0,56,46.7,49.9121,-92.1448,0,34,23,6,0,1,0,0,0,0,0,0,1,0,0,0,0
4,3,0,56,58.14,48.2396,-66.4239,0,34,23,4,0,1,0,0,0,0,0,0,0,0,1,0,0
3,-1,0,104,150.17,54.4134,-90.0678,0,39,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0
3,-1,0,104,33.29,47.6334,-78.3486,0,39,19,5,0,1,0,0,0,0,0,0,1,0,0,0,0
3,-1,0,104,51.68,51.1445,-92.8602,0,39,16,4,0,1,0,0,0,0,0,0,0,0,0,0,1
3,-1,0,104,75.99,50.6434,-92.4616,0,39,19,2,0,1,0,0,0,0,0,0,1,0,0,0,0
3,-1,0,104,78.61,52.9599,-86.9001,0,39,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,-1,0,104,20.65,52.3782,-92.4038,0,39,19,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3,1,0,112,70.15,47.7802,-102.0325,0,39,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0
3,1,0,112,161.36,43.8496,-104.9441,0,39,19,4,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2,1,54,84.36,51.5377,-107.2239,0,26,8,5,1,0,0,0,0,0,0,0,1,0,0,0,0
5,3,0,22,55.15,50.2388,-104.6486,0,72,11,4,0,1,0,0,1,0,0,0,0,0,0,0,0
0,3,0,25,47.8,45.2217,-69.4389,0,29,7,5,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3,0,25,137.41,48.2676,-100.4503,0,29,14,2,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3,0,25,109.13,51.283,-63.3843,0,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,94,247.27,43.3193,-82.9893,0,49,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,94,32.78,45.4566,-109.7056,0,49,22,4,0,1,0,0,0,0,1,0,0,0,0,0,0
2,-1,1,109,11.45,53.8729,-97.0184,0,77,13,2,0,0,0,1,0,0,0,0,0,0,0,1,0
2,-1,1,109,41.13,45.0333,-119.3784,0,77,6,3,0,0,0,1,0,0,0,0,1,0,0,0,0
-1,1,1,69,30.94,48.7302,-103.5385,0,61,22,5,0,1,0,0,0,1,0,0,0,0,0,0,0
-1,1,1,69,269.25,45.3112,-106.4058,0,61,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0
-1,1,1,69,34.08,53.3682,-85.8738,0,61,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1,1,1,69,78.47,50.0029,-102.3254,0,61,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
-1,1,1,69,14.36,49.6312,-81.4757,0,61,9,2,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,0,109,56.5,46.1011,-95.4429,0,46,20,5,0,0,1,0,0,1,0,0,0,0,0,0,0
1,2,0,109,50.83,46.2261,-106.5573,0,46,10,5,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,0,109,103.47,50.8296,-111.7891,0,46,15,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,0,109,24.07,50.0899,-83.8684,0,46,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,0,109,61.06,51.8536,-103.7894,0,46,23,5,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2,0,109,96.87,53.6265,-71.5901,0,46,11,5,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4,2,18,17.74,49.3384,-114.027,0,26,14,6,0,1,0,0,0,0,0,0,0,0,0,0,1
0,4,2,18,133.72,43.3252,-114.063,0,26,12,3,0,1,0,0,0,0,1,0,0,0,0,0,0
0,4,2,18,28.8,45.9827,-79.144,0,26,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,1,2,86,71.48,50.3654,-112.6249,0,72,20,2,0,1,0,0,0,0,0,0,1,0,0,0,0
2,1,2,86,179.41,52.3649,-90.4412,0,72,20,2,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,2,86,149.88,54.6231,-102.7585,0,72,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,86,18.73,47.1034,-102.167,0,72,19,3,0,1,0,0,0,0,0,0,1,0,0,0,0
2,1,2,86,111.36,47.6427,-77.9391,0,72,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,4,1,27,9.56,50.2759,-105.0222,0,33,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,4,1,27,80.11,54.1824,-82.1265,0,32,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0
3,4,1,27,74.73,45.8674,-112.6752,0,33,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,88,3.27,46.5361,-81.4262,0,22,20,2,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,88,65.65,52.6818,-64.6338,0,22,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,88,55.05,52.5196,-90.1854,0,22,17,4,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,88,50.86,54.3042,-97.4637,0,22,10,5,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,88,112.3,48.6175,-62.59,0,22,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0
3,2,0,90,32.02,51.6899,-71.5325,0,20,10,2,0,0,1,0,0,0,0,0,0,1,0,0,0
3,2,0,90,197.0,51.4403,-70.2601,0,20,19,2,0,0,1,0,0,0,0,0,0,0,0,1,0
3,2,0,90,156.58,46.2664,-84.5294,0,20,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0
-1,3,0,54,144.91,47.2354,-103.3868,0,24,8,5,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,3,0,54,48.76,52.6018,-101.9066,0,24,19,3,0,0,1,0,0,1,0,0,0,0,0,0,0
-1,3,0,54,22.13,45.3196,-101.3034,0,24,20,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-1,3,0,54,2.78,43.0264,-65.9291,0,24,19,3,0,0,1,0,0,0,0,0,0,0,0,1,0
-1,3,0,54,52.6,52.1384,-76.2006,0,24,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,4,0,47,180.74,52.6728,-110.7145,0,34,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0
2,4,0,47,111.72,44.7106,-100.0136,0,33,17,6,0,1,0,0,1,0,0,0,0,0,0,0,0
2,4,0,47,86.08,43.4383,-93.4981,0,34,12,3,0,1,0,0,0,0,0,1,0,0,0,0,0
2,4,0,47,7.59,43.9822,-116.1708,0,33,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2,4,0,47,47.28,46.6779,-86.9191,0,34,6,3,0,1,0,0,0,0,0,0,1,0,0,0,0
2,4,0,47,69.42,49.8411,-69.5859,0,33,23,2,0,1,0,0,0,0,0,0,0,1,0,0,0
2,4,0,47,154.27,54.9989,-115.0128,0,34,23,3,0,1,0,0,0,0,0,0,0,0,0,0,1
2,4,0,47,47.11,44.3369,-77.0249,0,33,21,4,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-1,0,25,88.8,47.4818,-68.3653,0,44,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,-1,0,25,31.3,45.9225,-82.2446,0,44,7,5,0,1,0,0,0,0,0,0,0,1,0,0,0
2,-1,0,25,95.51,43.8877,-120.2982,0,44,16,5,0,1,0,0,0,0,0,0,0,0,1,0,0
2,4,0,78,148.03,53.8112,-74.4752,0,26,22,6,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,0,78,35.5,43.0976,-67.147,0,26,20,4,0,0,0,1,0,0,0,1,0,0,0,0,0
2,4,0,78,53.96,54.0307,-119.2783,0,26,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0
5,2,0,32,38.23,50.9168,-122.5395,0,31,3,6,0,0,0,1,0,0,0,0,0,0,0,1,0
5,2,0,32,191.63,48.9531,-115.7648,0,31,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,2,0,32,114.7,54.1722,-115.064,0,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,3,1,74,96.25,44.0486,-83.7289,0,53,11,6,0,1,0,0,0,1,0,0,0,0,0,0,0
2,3,1,74,62.86,52.4256,-69.8708,0,53,7,3,0,1,0,0,0,0,0,0,1,0,0,0,0
3,-1,0,56,104.96,52.3807,-107.7739,0,52,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0
3,-1,0,56,109.51,52.5646,-63.1859,0,52,15,6,0,1,0,0,0,0,0,0,0,0,1,0,0
4,-1,3,111,41.81,52.2893,-84.124,0,35,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4,-1,3,111,44.49,46.4851,-95.3879,0,35,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0
4,-1,3,111,115.59,44.1558,-112.2138,0,35,7,5,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,0,30,122.91,48.1687,-101.7068,0,38,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,0,0,30,27.12,54.2288,-102.7902,0,38,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0
-1,0,0,30,47.26,51.2986,-109.6736,0,38,15,3,0,0,0,1,0,0,0,0,1,0,0,0,0
-1,0,0,30,136.06,54.5881,-81.3406,0,38,21,6,0,0,0,1,0,0,0,0,1,0,0,0,0
-1,0,0,30,89.42,50.5159,-87.5074,0,38,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,0,0,30,169.67,47.5542,-90.5986,0,38,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1,0,0,30,72.2,54.897,-78.0707,0,38,12,6,0,0,0,1,0,0,0,0,0,1,0,0,0
-1,0,0,43,35.65,46.9559,-60.1467,0,54,20,6,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,0,0,43,125.94,50.3403,-95.1461,0,54,17,4,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,0,0,43,78.93,54.4054,-87.3342,0,54,13,5,1,0,0,0,0,0,0,0,0,0,0,1,0
4,-1,0,33,78.45,53.8937,-73.2552,0,20,10,3,0,0,0,1,0,1,0,0,0,0,0,0,0
4,-1,0,33,89.13,54.3503,-95.5755,0,20,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,-1,0,33,80.75,48.4584,-108.8187,0,20,17,2,0,0,0,1,0,0,0,0,1,0,0,0,0
4,-1,0,33,93.95,43.1501,-83.1699,0,20,7,3,0,0,0,1,1,0,0,0,0,0,0,0,0
4,-1,0,33,31.05,53.068,-93.1334,0,20,19,5,0,0,0,1,0,0,1,0,0,0,0,0,0
3,1,0,106,45.76,43.6446,-72.8321,0,74,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,0,106,24.38,49.5051,-79.514,0,74,17,6,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,106,183.94,54.1474,-113.2832,0,74,17,3,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,0,106,111.84,43.8148,-85.0834,0,74,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0
3,1,0,106,54.08,44.9637,-119.0069,0,74,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,0,106,92.4,51.7443,-65.6634,0,74,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,3,0,77,184.46,44.9939,-74.9319,0,47,15,6,1,0,0,0,0,1,0,0,0,0,0,0,0
3,3,0,77,73.5,45.4228,-66.2829,0,47,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,3,0,77,31.21,43.3731,-105.3229,0,47,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,3,0,77,323.23,44.5174,-120.4082,0,47,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0
5,4,0,99,74.31,50.3183,-113.878,0,76,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,4,0,99,30.69,48.5165,-78.9576,0,76,15,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,4,0,99,25.44,47.5508,-69.9028,0,76,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5,4,0,99,85.18,49.4478,-97.5326,0,76,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,99,29.33,54.0391,-69.5828,0,76,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1,0,23,47.44,47.8082,-104.905,0,17,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0
4,1,0,23,180.52,51.0645,-118.2909,0,17,23,2,0,0,0,1,0,0,1,0,0,0,0,0,0
4,1,0,23,74.45,44.937,-113.5638,0,17,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,1,0,23,55.52,49.5514,-105.3912,0,17,16,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4,1,0,23,32.94,47.416,-93.1658,0,17,14,4,0,0,0,1,0,0,0,0,1,0,0,0,0
4,1,0,23,17.38,46.9625,-112.3078,0,17,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,1,0,23,135.78,49.773,-75.7117,0,17,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,1,0,23,46.49,50.1137,-80.29,0,17,16,6,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,64,67.67,52.0514,-122.535,0,48,23,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,64,80.86,44.3432,-63.1599,0,48,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,3,0,37,165.87,54.4169,-111.5723,0,58,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,0,37,21.76,52.3793,-68.4195,0,58,14,6,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,0,37,67.69,43.7736,-107.8553,0,58,7,5,0,0,0,1,0,0,1,0,0,0,0,0,0
3,3,0,37,16.51,49.1511,-122.7285,0,58,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3,3,0,37,29.78,46.2958,-122.4397,0,58,10,4,0,0,0,1,0,0,0,0,0,1,0,0,0
3,3,0,37,32.35,48.4514,-75.2329,0,58,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,0,37,244.32,47.7339,-115.6026,0,58,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,0,37,145.82,47.9838,-71.7814,0,58,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1
0,4,0,78,17.16,53.8481,-84.9565,0,27,17,5,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,71,61.97,52.1635,-117.4614,0,58,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,0,0,71,163.87,51.3278,-75.3227,0,58,20,3,0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,71,94.13,50.1768,-69.9961,0,58,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0
5,0,0,71,15.59,47.5847,-107.0886,0,58,12,2,0,0,1,0,0,0,1,0,0,0,0,0,0
2,4,0,53,109.92,54.7501,-107.5119,0,70,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2,4,0,53,1522.34,52.21,-64.2571,1,70,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0
2,4,0,53,4.82,53.1573,-105.2471,0,70,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,4,0,53,87.3,52.241,-60.7153,0,70,14,3,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,91,92.02,52.8411,-113.938,0,57,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,91,154.41,48.7551,-111.1182,0,57,11,3,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,91,46.73,52.1235,-67.2602,0,57,22,3,0,0,1,0,0,1,0,0,0,0,0,0,0
